  0.40000000   0.19726563   0.00061511   0.31181967% 
  0.50000000   0.19726563   0.00061297   0.31073308% 
  0.60000000   0.19726563   0.00061036   0.30940879% 
  0.70000000   0.19628906   0.00060728   0.30938149% 
  0.80000000   0.19824219   0.00060375   0.30455231% 
  0.90000004   0.19628906   0.00059977   0.30555585% 
  1.00000000   0.19335938   0.00059536   0.30790122% 
  1.10000000   0.19140625   0.00059051   0.30851170% 
  1.20000000   0.19335938   0.00058525   0.30267380% 
  1.30000010   0.19140625   0.00057958   0.30280109% 
  1.40000000   0.19140625   0.00057352   0.29963471% 
  1.50000000   0.19042969   0.00056708   0.29778956% 
  1.60000000   0.18847656   0.00056027   0.29726503% 
  1.70000000   0.18945313   0.00055312   0.29195617% 
  1.80000010   0.18652344   0.00054563   0.29252667% 
  1.90000000   0.18554688   0.00053782   0.28985839% 
  2.00000000   0.18457031   0.00052971   0.28699841% 
  2.10000010   0.18359375   0.00052132   0.28395300% 
  2.20000000   0.18164063   0.00051266   0.28223805% 
  2.30000000   0.17968750   0.00050375   0.28034711% 
  2.40000000   0.17773438   0.00049461   0.27828455% 
  2.50000000   0.17626953   0.00048525   0.27529039% 
  2.60000010   0.17431641   0.00047570   0.27289715% 
  2.70000000   0.17333984   0.00046598   0.26882460% 
  2.80000000   0.17041016   0.00045610   0.26764755% 
  2.90000000   0.16845703   0.00044608   0.26480254% 
  3.00000000   0.16699219   0.00043594   0.26105310% 
  3.10000010   0.16455078   0.00042570   0.25870211% 
  3.20000000   0.16259766   0.00041537   0.25545931% 
  3.30000000   0.16113281   0.00040498   0.25133288% 
  3.40000000   0.15966797   0.00039454   0.24710070% 
  3.50000000   0.15722656   0.00038407   0.24427866% 
  3.60000010   0.15380859   0.00037359   0.24289116% 
  3.70000000   0.15136719   0.00036311   0.23988474% 
  3.80000000   0.14941406   0.00035264   0.23601854% 
  3.90000000   0.14794922   0.00034222   0.23130730% 
  4.00000000   0.14453125   0.00033184   0.22959683% 
  4.10000000   0.14355469   0.00032152   0.22397372% 
  4.20000030   0.14062500   0.00031129   0.22136039% 
  4.30000000   0.13867188   0.00030114   0.21716170% 
  4.40000000   0.13525391   0.00029110   0.21522474% 
  4.50000000   0.13281250   0.00028117   0.21170671% 
  4.60000000   0.13134766   0.00027137   0.20660651% 
  4.70000030   0.12744141   0.00026171   0.20535709% 
  4.80000000   0.12548828   0.00025219   0.20097046% 
  4.90000000   0.12329102   0.00024284   0.19696102% 
  5.00000000   0.12133789   0.00023364   0.19255411% 
  5.10000000   0.11889648   0.00022462   0.18892043% 
  5.20000030   0.11572266   0.00021578   0.18646161% 
  5.30000000   0.11425781   0.00020712   0.18127713% 
  5.40000000   0.11083984   0.00019866   0.17923189% 
  5.50000000   0.10839844   0.00019039   0.17564331% 
  5.60000000   0.10620117   0.00018233   0.17168407% 
  5.70000030   0.10424805   0.00017447   0.16736214% 
  5.80000000   0.10205078   0.00016682   0.16346916% 
  5.90000000   0.09838867   0.00015938   0.16199264% 
  6.00000000   0.09716797   0.00015216   0.15659096% 
  6.10000000   0.09399414   0.00014514   0.15441860% 
  6.20000030   0.09155273   0.00013835   0.15111267% 
  6.30000000   0.09008789   0.00013177   0.14626444% 
  6.40000000   0.08715820   0.00012540   0.14387690% 
  6.50000000   0.08459473   0.00011925   0.14096503% 
  6.60000000   0.08215332   0.00011331   0.13792599% 
  6.70000030   0.08020020   0.00010758   0.13414471% 
  6.80000000   0.07800293   0.00010207   0.13085098% 
